id,gender,region,age
116728,1,"zilinsky kraj, cadca",24
116730,1,"zilinsky kraj, cadca",23
116748,0,"trenciansky kraj, prievidza",0
116788,1,"zilinsky kraj, cadca",26
116793,0,"zilinsky kraj, cadca",0
116862,0,"trenciansky kraj, partizanske",23
116904,1,"zilinsky kraj, namestovo",17
116931,1,"zilinsky kraj, bytca",0
116961,0,"zilinsky kraj, namestovo",19
117102,0,"trenciansky kraj, bojnice",0
117121,1,"kosicky kraj, roznava",0
117126,0,"banskobystricky kraj, lucenec",19
117150,1,"zahranicie, zahranicie - ostatne",0
117185,0,"banskobystricky kraj, lucenec",20
117347,0,"zilinsky kraj, martin",0
117348,1,"kosicky kraj, medzev",0
117381,0,"trenciansky kraj, prievidza",0
117401,0,"banskobystricky kraj, brezno",0
117405,0,"banskobystricky kraj, brezno",18
117474,1,"banskobystricky kraj, brezno",23
117511,1,"zilinsky kraj, martin",18
117534,1,"zilinsky kraj, turzovka",24
117536,0,"banskobystricky kraj, banska bystrica",22
117571,1,"zilinsky kraj, dolny kubin",23
117601,1,"banskobystricky kraj, banska bystrica",22
117615,1,"bratislavsky kraj, senec",0
117626,0,"kosicky kraj, kosice - zapad",0
117628,0,"trnavsky kraj, senica",16
117680,0,"zilinsky kraj, rajecke teplice",26
117689,1,"zilinsky kraj, rajecke teplice",20
117693,0,"zilinsky kraj, rajecke teplice",25
117699,0,"ceska republika, cz - plzensky kraj",0
117716,1,"banskobystricky kraj, banska bystrica",22
117790,0,"banskobystricky kraj, zvolen",0
117800,0,"zilinsky kraj, martin",18
117807,0,"trenciansky kraj, trencianske teplice",0
117826,1,"zilinsky kraj, cadca",23
117903,0,"nitriansky kraj, sala",18
117926,0,"trenciansky kraj, prievidza",0
117930,0,"bratislavsky kraj, malacky",0
117931,1,"zilinsky kraj, ruzomberok",0
117940,1,"zilinsky kraj, zilina",21
117999,0,"bratislavsky kraj, bratislava - podunaj. biskupice",28
118009,1,"zilinsky kraj, cadca",0
118100,1,"zilinsky kraj, cadca",103
118107,0,"bratislavsky kraj, bratislava - okolie",0
118216,1,"zilinsky kraj, zilina",18
118217,0,"zilinsky kraj, zilina",18
118241,0,"trenciansky kraj, prievidza",22
118264,1,"zilinsky kraj, zilina",32
118271,1,"zilinsky kraj, zilina",22
118296,1,"zilinsky kraj, trstena",23
118310,1,"trenciansky kraj, partizanske",24
118322,1,"zilinsky kraj, zilina",27
118364,0,"trenciansky kraj, handlova",0
118372,1,"trenciansky kraj, prievidza",14
118410,1,"presovsky kraj, snina",17
118418,0,"trenciansky kraj, puchov",0
118505,1,"bratislavsky kraj, bratislava - okolie",0
118576,1,"zilinsky kraj, zilina",22
118586,1,"zilinsky kraj, bytca",0
118629,1,"zilinsky kraj, zilina",0
118634,1,"trenciansky kraj, povazska bystrica",18
118637,1,"banskobystricky kraj, brezno",0
118653,1,"zilinsky kraj, zilina",32
118669,1,"bratislavsky kraj, bratislava - devinska nova ves",15
118711,0,"banskobystricky kraj, brezno",20
118729,0,"zilinsky kraj, bytca",0
118747,0,"trenciansky kraj, prievidza",16
118749,1,"trenciansky kraj, trencin",17
118752,1,"presovsky kraj, humenne",0
118780,1,"zilinsky kraj, liptovsky mikulas",24
118817,1,"zilinsky kraj, namestovo",23
118832,1,"zilinsky kraj, cadca",17
118886,1,"zilinsky kraj, zilina",21
118991,1,"zilinsky kraj, zilina",23
119013,0,"zahranicie, zahranicie - usa",19
119040,1,"zilinsky kraj, zilina",26
119087,0,"zilinsky kraj, martin",21
119101,0,"zilinsky kraj, martin",17
119115,0,"trnavsky kraj, hlohovec",0
119175,1,"banskobystricky kraj, brezno",23
119255,0,"zilinsky kraj, liptovsky mikulas",0
119257,1,"nitriansky kraj, nitra",0
119259,0,"zilinsky kraj, martin",20
119263,1,"zilinsky kraj, ruzomberok",112
119322,1,"banskobystricky kraj, lucenec",27
119360,0,"banskobystricky kraj, lucenec",20
119391,0,"zilinsky kraj, zilina",14
119406,0,"banskobystricky kraj, lucenec",20
119420,1,"trenciansky kraj, handlova",19
119473,1,"bratislavsky kraj, bratislava - raca",19
119504,0,"zilinsky kraj, bytca",0
119545,1,"trenciansky kraj, handlova",20
119612,0,"banskobystricky kraj, banska bystrica",21
119618,1,"zilinsky kraj, namestovo",0
119625,1,"zilinsky kraj, zilina",0
119631,0,"zilinsky kraj, zilina",0
119634,1,"banskobystricky kraj, brezno",24
119639,0,"zilinsky kraj, bytca",22
119640,0,"kosicky kraj, spisska nova ves",24
119650,1,"trnavsky kraj, sered",14
119666,0,"zilinsky kraj, zilina",0
119678,0,"kosicky kraj, roznava",20
119740,0,"zilinsky kraj, martin",19
119836,1,"zilinsky kraj, cadca",28
119845,0,"zilinsky kraj, cadca",17
119868,0,"nitriansky kraj, komarno",18
119881,0,"kosicky kraj, spisska nova ves",0
119883,0,"nitriansky kraj, topolcany",0
119913,1,"zilinsky kraj, cadca",25
119914,0,"zilinsky kraj, bytca",20
119952,0,"banskobystricky kraj, hrinova",20
119982,1,"banskobystricky kraj, brezno",26
120004,0,"ceska republika, cz - praha",0
120042,1,"zilinsky kraj, zilina",0
120100,1,"zahranicie, zahranicie - gb",19
120134,1,"kosicky kraj, spisska nova ves",20
120197,1,"banskobystricky kraj, lucenec",22
120234,0,"zilinsky kraj, zilina",20
120268,1,"trnavsky kraj, senica",21
120276,0,"nitriansky kraj, topolcany",0
120278,0,"zilinsky kraj, zilina",13
120299,0,"banskobystricky kraj, banska bystrica",23
120352,0,"zilinsky kraj, liptovsky mikulas",22
120421,1,"banskobystricky kraj, banska bystrica",23
120436,0,"zilinsky kraj, bytca",0
120439,0,"zilinsky kraj, zilina",20
120442,0,"banskobystricky kraj, brezno",24
120445,0,"banskobystricky kraj, brezno",23
120466,1,"trnavsky kraj, trnava",0
120518,0,"trenciansky kraj, prievidza",18
120530,0,"zilinsky kraj, liptovsky hradok",19
120538,0,"banskobystricky kraj, zvolen",24
120554,1,"zilinsky kraj, namestovo",23
120565,0,"zilinsky kraj, namestovo",21
120571,1,"zilinsky kraj, cadca",0
120583,0,"zilinsky kraj, zilina",24
120601,1,"banskobystricky kraj, brezno",29
120611,1,"zilinsky kraj, dolny kubin",26
120627,0,"kosicky kraj, trebisov",23
120637,0,"zilinsky kraj, liptovsky mikulas",26
120642,1,"banskobystricky kraj, brezno",23
120712,1,"zilinsky kraj, tvrdosin",0
120729,1,"zilinsky kraj, cadca",22
120733,1,"zahranicie, zahranicie - ostatne",0
120746,1,"zilinsky kraj, liptovsky mikulas",22
120755,0,"zilinsky kraj, liptovsky mikulas",19
120794,1,"zilinsky kraj, zilina",20
120818,1,"zilinsky kraj, zilina",19
120857,0,"zilinsky kraj, liptovsky hradok",0
120862,0,"zilinsky kraj, liptovsky mikulas",23
120925,0,"zilinsky kraj, liptovsky mikulas",0
120979,1,"zilinsky kraj, cadca",17
121008,0,"bratislavsky kraj, bratislava - nove mesto",20
121023,1,"zilinsky kraj, cadca",0
121068,1,"zilinsky kraj, zilina",18
121091,0,"zilinsky kraj, zilina",0
121102,0,"zilinsky kraj, martin",34
121137,0,"kosicky kraj, kosice - okolie",0
121147,0,"nitriansky kraj, sturovo",0
121198,0,"banskobystricky kraj, brezno",0
121200,1,"zilinsky kraj, bytca",19
121264,0,"banskobystricky kraj, brezno",0
121268,1,"zilinsky kraj, bytca",21
121272,0,"zilinsky kraj, bytca",19
121320,1,"zilinsky kraj, bytca",0
121341,0,"zilinsky kraj, zilina",22
121360,0,"zilinsky kraj, dolny kubin",27
121378,1,"zahranicie, zahranicie - ostatne",0
121401,0,"zilinsky kraj, zilina",0
121425,0,"presovsky kraj, poprad",0
121434,0,"trnavsky kraj, hlohovec",25
121435,0,"zilinsky kraj, zilina",22
121505,1,"banskobystricky kraj, brezno",25
121510,1,"zilinsky kraj, trstena",20
121516,0,"zilinsky kraj, cadca",18
121517,1,"zilinsky kraj, bytca",18
121572,1,"banskobystricky kraj, brezno",27
121598,1,"banskobystricky kraj, banska bystrica",20
121611,0,"zilinsky kraj, liptovsky mikulas",20
121636,1,"zilinsky kraj, rajecke teplice",20
121647,0,"banskobystricky kraj, brezno",20
121711,1,"banskobystricky kraj, brezno",25
121743,0,"banskobystricky kraj, brezno",22
121755,0,"banskobystricky kraj, brezno",20
121794,1,"bratislavsky kraj, bratislava - stare mesto",0
121803,1,"trenciansky kraj, dubnica nad vahom",13
121811,1,"kosicky kraj, michalovce",16
121864,0,"zilinsky kraj, zilina",0
121865,0,"bratislavsky kraj, bratislava - karlova ves",23
121895,0,"banskobystricky kraj, rimavska sobota",25
121969,0,"banskobystricky kraj, banska bystrica",24
121998,1,"zahranicie, zahranicie - gb",0
122028,0,"presovsky kraj, poprad",0
122031,1,"trenciansky kraj, prievidza",20
122041,1,"kosicky kraj, kosice - okolie",16
122043,1,"presovsky kraj, lipany",15
122080,0,"zilinsky kraj, tvrdosin",27
122098,0,"bratislavsky kraj, bratislava - stare mesto",21
122155,0,"ceska republika, cz - praha",21
122162,0,"bratislavsky kraj, bratislava - petrzalka",25
122196,0,"banskobystricky kraj, brezno",23
122214,0,"trenciansky kraj, partizanske",0
122233,0,"zilinsky kraj, zilina",0
122266,1,"kosicky kraj, kosice - sidlisko tahanovce",17
122275,1,"zahranicie, zahranicie - usa",20
122295,0,"zilinsky kraj, tvrdosin",23
122331,1,"zilinsky kraj, dolny kubin",0
122333,0,"zilinsky kraj, zilina",20
122334,0,"zilinsky kraj, zilina",21
122356,0,"banskobystricky kraj, brezno",22
122359,1,"zilinsky kraj, zilina",23
122396,1,"nitriansky kraj, levice",22
122414,0,"banskobystricky kraj, brezno",0
122426,0,"zilinsky kraj, cadca",19
122488,0,"zilinsky kraj, namestovo",18
122529,1,"kosicky kraj, kosice - juh",0
122631,0,"zilinsky kraj, dolny kubin",18
122652,0,"presovsky kraj, poprad",18
122659,1,"zahranicie, zahranicie - kanada",20
122670,0,"trenciansky kraj, ilava",0
122672,0,"banskobystricky kraj, poltar",20
122690,0,"zilinsky kraj, zilina",23
122746,0,"zilinsky kraj, bytca",19
122795,0,"nitriansky kraj, nitra",23
122908,1,"banskobystricky kraj, zvolen",32
122936,1,"presovsky kraj, presov",24
122958,0,"banskobystricky kraj, banska bystrica",22
122961,0,"banskobystricky kraj, brezno",22
123023,0,"zilinsky kraj, ruzomberok",23
123037,0,"zilinsky kraj, dolny kubin",23
123063,1,"zilinsky kraj, trstena",0
123104,0,"trenciansky kraj, prievidza",22
123126,1,"zilinsky kraj, zilina",0
123210,1,"ceska republika, cz - praha",24
123250,1,"zilinsky kraj, cadca",20
123261,0,"zilinsky kraj, cadca",23
123294,1,"trnavsky kraj, galanta",15
123365,0,"zilinsky kraj, zilina",0
123366,0,"banskobystricky kraj, brezno",19
123383,1,"banskobystricky kraj, ziar nad hronom",0
123394,0,"trenciansky kraj, prievidza",23
123421,1,"zilinsky kraj, dolny kubin",21
123446,1,"zilinsky kraj, cadca",0
123481,0,"zilinsky kraj, zilina",21
123514,1,"zilinsky kraj, cadca",21
123528,0,"zilinsky kraj, namestovo",19
123563,1,"ceska republika, cz - praha",21
123662,1,"zilinsky kraj, cadca",21
123684,0,"zilinsky kraj, namestovo",20
123691,0,"zilinsky kraj, trstena",0
123722,0,"zilinsky kraj, zilina",26
123726,0,"banskobystricky kraj, banska bystrica",18
123745,1,"zilinsky kraj, cadca",21
123747,1,"zilinsky kraj, cadca",22
123844,1,"trnavsky kraj, trnava",19
123901,0,"zahranicie, zahranicie - kanada",0
123981,0,"zilinsky kraj, turcianske teplice",18
123992,0,"bratislavsky kraj, bratislava - okolie",23
124074,1,"zilinsky kraj, zilina",16
124115,0,"zilinsky kraj, namestovo",20
124146,1,"banskobystricky kraj, brezno",27
124151,0,"presovsky kraj, poprad",0
124154,1,"bratislavsky kraj, bratislava - petrzalka",22
124188,0,"banskobystricky kraj, brezno",22
124310,0,"banskobystricky kraj, banska bystrica",20
124317,0,"kosicky kraj, spisska nova ves",18
124374,0,"zilinsky kraj, cadca",20
124412,0,"zilinsky kraj, turzovka",22
124487,0,"zilinsky kraj, cadca",18
124522,1,"zilinsky kraj, cadca",20
124525,0,"zilinsky kraj, zilina",23
124536,1,"nitriansky kraj, nitra",0
124540,0,"zilinsky kraj, liptovsky mikulas",0
124556,1,"zilinsky kraj, zilina",28
124584,0,"zilinsky kraj, zilina",17
124595,0,"banskobystricky kraj, banska bystrica",0
124612,0,"zilinsky kraj, zilina",23
124636,1,"banskobystricky kraj, banska bystrica",20
124663,0,"nitriansky kraj, levice",0
124671,0,"trenciansky kraj, puchov",23
124729,1,"zilinsky kraj, dolny kubin",24
124765,1,"banskobystricky kraj, brezno",24
124835,1,"zilinsky kraj, liptovsky mikulas",0
124836,0,"zilinsky kraj, liptovsky mikulas",20
124851,0,"zahranicie, zahranicie - ostatne",19
124863,1,"zilinsky kraj, tvrdosin",21
124906,1,"zilinsky kraj, zilina",0
124908,1,"zilinsky kraj, liptovsky mikulas",27
124939,0,"zilinsky kraj, dolny kubin",23
124953,0,"kosicky kraj, moldava nad bodvou",23
125077,1,"nitriansky kraj, komarno",0
125178,1,"zahranicie, zahranicie - usa",19
125212,0,"banskobystricky kraj, banska bystrica",20
125280,0,"zilinsky kraj, martin",0
125304,1,"zilinsky kraj, bytca",16
125429,1,"zilinsky kraj, kysucke nove mesto",13
125485,0,"nitriansky kraj, nitra",0
125489,0,"banskobystricky kraj, banska bystrica",23
125499,0,"banskobystricky kraj, banska bystrica",0
125565,0,"banskobystricky kraj, banska stiavnica",21
125569,0,"kosicky kraj, michalovce",18
125605,0,"zilinsky kraj, cadca",18
125777,0,"zilinsky kraj, zilina",0
125801,0,"kosicky kraj, roznava",25
125804,1,"zilinsky kraj, cadca",0
125806,0,"zilinsky kraj, zilina",23
125876,1,"zilinsky kraj, cadca",21
125880,1,"zilinsky kraj, cadca",0
125887,0,"zilinsky kraj, ruzomberok",22
125899,1,"zilinsky kraj, rajec",24
125903,0,"trnavsky kraj, senica",16
125906,0,"kosicky kraj, strazske",0
125928,1,"zahranicie, zahranicie - nemecko",21
125954,0,"zilinsky kraj, trstena",22
125962,1,"zilinsky kraj, zilina",25
126011,1,"zilinsky kraj, bytca",22
126025,0,"zilinsky kraj, zilina",0
126066,0,"trenciansky kraj, myjava",22
126100,1,"zilinsky kraj, martin",22
126118,1,"trenciansky kraj, handlova",18
126194,0,"zilinsky kraj, rajec",20
126204,1,"zilinsky kraj, cadca",24
126207,0,"zilinsky kraj, zilina",23
126212,0,"zahranicie, zahranicie - ostatne",18
126225,1,"kosicky kraj, michalovce",0
126232,0,"trenciansky kraj, partizanske",17
126267,0,"zilinsky kraj, cadca",22
126275,0,"banskobystricky kraj, banska bystrica",29
126320,1,"zilinsky kraj, kysucke nove mesto",29
126330,0,"zilinsky kraj, zilina",0
126360,1,"zilinsky kraj, cadca",20
126372,0,"trenciansky kraj, trencianske teplice",33
126424,0,"zilinsky kraj, cadca",22
126491,1,"kosicky kraj, spisska nova ves",0
126502,1,"zilinsky kraj, ruzomberok",29
126518,0,"presovsky kraj, presov",31
126572,1,"zilinsky kraj, namestovo",18
126602,1,"zilinsky kraj, namestovo",0
126640,0,"zilinsky kraj, cadca",22
126650,1,"zilinsky kraj, namestovo",19
126743,0,"bratislavsky kraj, bratislava - petrzalka",24
126777,0,"presovsky kraj, kezmarok",26
126804,0,"zahranicie, zahranicie - ostatne",0
126841,0,"nitriansky kraj, levice",0
126843,0,"kosicky kraj, kosice - okolie",0
126863,0,"trenciansky kraj, puchov",0
126933,0,"zilinsky kraj, zilina",30
126978,0,"banskobystricky kraj, banska bystrica",21
126984,1,"zahranicie, zahranicie - australia",18
127001,0,"trnavsky kraj, sered",17
127045,0,"zilinsky kraj, namestovo",22
127062,0,"banskobystricky kraj, banska bystrica",20
127153,0,"nitriansky kraj, komarno",0
127158,1,"trenciansky kraj, puchov",19
127161,0,"nitriansky kraj, topolcany",0
127317,1,"banskobystricky kraj, banska bystrica",23
127337,1,"zilinsky kraj, cadca",23
127388,0,"zilinsky kraj, trstena",21
127392,1,"trenciansky kraj, puchov",21
127393,1,"trenciansky kraj, puchov",18
127541,1,"zilinsky kraj, cadca",0
127543,1,"kosicky kraj, michalovce",23
127550,0,"kosicky kraj, michalovce",22
127558,1,"zilinsky kraj, zilina",21
127562,1,"zilinsky kraj, dolny kubin",19
127583,0,"zilinsky kraj, cadca",20
127607,0,"kosicky kraj, spisska nova ves",0
127618,0,"bratislavsky kraj, bratislava - ruzinov",0
127640,0,"zilinsky kraj, dolny kubin",0
127688,1,"zilinsky kraj, zilina",24
127751,1,"zilinsky kraj, bytca",15
127782,1,"zilinsky kraj, cadca",26
127786,1,"zilinsky kraj, martin",32
127841,0,"kosicky kraj, michalovce",18
127891,1,"zilinsky kraj, ruzomberok",24
127932,0,"trnavsky kraj, vrbove",0
128002,0,"bratislavsky kraj, bratislava - okolie",20
128003,0,"trnavsky kraj, gbely",20
128011,0,"bratislavsky kraj, senec",18
128012,1,"trnavsky kraj, senica",0
128038,0,"zilinsky kraj, zilina",0
128047,1,"nitriansky kraj, topolcany",0
128069,0,"trenciansky kraj, povazska bystrica",18
128115,0,"zahranicie, zahranicie - gb",18
128119,0,"zilinsky kraj, trstena",18
128133,1,"bratislavsky kraj, bratislava - petrzalka",28
128151,0,"trenciansky kraj, povazska bystrica",14
128155,1,"zilinsky kraj, liptovsky hradok",15
128224,0,"zilinsky kraj, namestovo",22
128277,0,"kosicky kraj, michalovce",15
128284,0,"bratislavsky kraj, bratislava - ruzinov",23
128285,0,"kosicky kraj, kosice - sidlisko tahanovce",19
128294,0,"kosicky kraj, trebisov",0
128334,1,"zilinsky kraj, cadca",13
128335,0,"bratislavsky kraj, bratislava - ostatne",23
128339,1,"kosicky kraj, michalovce",22
128343,1,"kosicky kraj, michalovce",21
128361,1,"trenciansky kraj, dubnica nad vahom",23
128540,0,"zilinsky kraj, cadca",21
128552,0,"zilinsky kraj, ruzomberok",0
128579,0,"zilinsky kraj, zilina",0
128585,1,"presovsky kraj, stara lubovna",26
128653,0,"zilinsky kraj, zilina",0
128655,0,"zilinsky kraj, zilina",18
128657,1,"zilinsky kraj, zilina",23
128697,1,"trenciansky kraj, povazska bystrica",0
128741,0,"bratislavsky kraj, bratislava - devinska nova ves",0
128746,0,"bratislavsky kraj, modra",0
128750,1,"zilinsky kraj, martin",29
128754,1,"zilinsky kraj, zilina",0
128771,1,"presovsky kraj, presov",24
128784,1,"zilinsky kraj, cadca",22
128859,1,"bratislavsky kraj, bratislava - okolie",0
128864,0,"zahranicie, zahranicie - usa",0
128870,1,"bratislavsky kraj, senec",0
128943,0,"zilinsky kraj, cadca",18
128949,1,"zilinsky kraj, kysucke nove mesto",25
128997,0,"banskobystricky kraj, lucenec",22
129108,0,"banskobystricky kraj, brezno",20
129142,0,"zilinsky kraj, zilina",0
129173,0,"banskobystricky kraj, brezno",0
129222,0,"zilinsky kraj, trstena",21
129232,1,"zilinsky kraj, martin",20
129267,0,"zilinsky kraj, dolny kubin",19
129294,0,"banskobystricky kraj, banska bystrica",21
129321,1,"zilinsky kraj, martin",0
129380,1,"zilinsky kraj, dolny kubin",26
129524,1,"zilinsky kraj, namestovo",20
129544,0,"zilinsky kraj, turcianske teplice",18
129552,0,"zilinsky kraj, zilina",0
129585,0,"presovsky kraj, poprad",15
129623,1,"zilinsky kraj, ruzomberok",0
129709,1,"presovsky kraj, bardejov",0
129739,0,"trnavsky kraj, galanta",0
129767,0,"zilinsky kraj, cadca",33
129814,1,"zilinsky kraj, zilina",29
129817,1,"zilinsky kraj, cadca",30
129828,1,"zahranicie, zahranicie - ostatne",0
129858,1,"banskobystricky kraj, dudince",21
129867,0,"zilinsky kraj, cadca",0
129873,0,"nitriansky kraj, hurbanovo",17
129874,1,"zilinsky kraj, zilina",20
129891,1,"trnavsky kraj, trnava",27
129918,1,"zilinsky kraj, cadca",21
129943,0,"bratislavsky kraj, bratislava - petrzalka",13
129996,1,"zahranicie, zahranicie - kanada",19
130009,0,"kosicky kraj, kosice - okolie",0
130012,1,"banskobystricky kraj, brezno",22
130016,1,"zilinsky kraj, cadca",19
130092,1,"zilinsky kraj, cadca",22
130130,0,"trenciansky kraj, partizanske",0
130136,0,"kosicky kraj, trebisov",0
130140,1,"banskobystricky kraj, banska bystrica",0
130172,1,"zilinsky kraj, rajec",24
130174,0,"zilinsky kraj, rajec",23
130177,0,"trenciansky kraj, povazska bystrica",19
130239,1,"banskobystricky kraj, hnusta",21
130331,1,"banskobystricky kraj, zvolen",27
130342,0,"zilinsky kraj, zilina",23
